Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,116.0,-12.0,-0.54,10.0,0.0,0.0,0.0,0.0,0
2011,244.0,12.0,0.55,36.0,175.0,4.86,25.0,1.14,200
2012,252.0,0.0,0.0,35.0,149.0,4.26,31.0,1.35,-100
2013,256.0,8.0,0.35,40.0,129.0,3.23,4.0,0.17,79900
2014,254.0,22.0,0.96,40.0,112.0,2.8,18.0,0.78,174
2015,255.0,23.0,1.0,37.0,109.0,2.95,-1.0,-0.04,4
2016,268.0,8.0,0.35,36.0,125.0,3.47,-18.0,-0.78,-65
2017,278.0,30.0,1.3,38.0,117.0,3.08,3.0,0.13,274
2018,308.0,14.0,0.59,46.0,149.0,3.24,-31.0,-1.35,-53
2019,144.0,-26.0,-1.18,52.0,194.0,3.73,-20.0,-0.91,-285
