Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,11953.0,459.0,1.13,738.0,-956.0,-0.0,429.0,1.08,0
2011,14155.0,568.0,1.01,899.0,-1059.0,-0.0,461.0,0.84,23
2012,14566.0,1316.0,13.01,937.0,-776.0,-0.0,271.0,2.68,131
2013,16233.0,453.0,5.0,962.0,-80.0,-0.0,360.0,4.0,-65
2014,17725.0,700.0,8.21,1164.0,600.0,0.52,505.0,5.94,54
2015,18210.0,793.0,9.66,1464.0,758.0,0.52,787.0,9.6,13
2016,18555.0,1039.0,9.78,1797.0,671.0,0.37,1091.0,10.29,31
2017,20465.0,1380.0,14.06,2037.0,460.0,0.23,1188.0,12.12,32
2018,21146.0,1245.0,17.28,2105.0,470.0,0.22,1102.0,15.31,-9
2019,19809.0,830.0,13.6,1553.0,839.0,0.54,682.0,11.18,-33
