Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,10016.0,-749.0,-2.63,87.0,0.0,0.0,433.0,1.52,0
2010,22170.0,-471.0,-1.41,1353.0,6143.0,4.54,-717.0,-2.15,37
2011,23979.0,-1979.0,-15.94,-279.0,4219.0,0.0,-871.0,-7.02,-320
2012,24855.0,-1876.0,-7.52,-61.0,4643.0,0.0,-480.0,-1.93,5
2013,26743.0,-1834.0,-6.55,-491.0,7548.0,0.0,-1716.0,-6.13,2
2014,42650.0,2882.0,3.91,5363.0,10417.0,1.94,-2198.0,-2.99,257
2015,40990.0,7610.0,11.06,6821.0,14307.0,2.1,133.0,0.19,163
2016,40142.0,2584.0,4.62,3254.0,17985.0,5.53,918.0,1.65,-66
2017,42622.0,1282.0,2.6,6056.0,19999.0,3.3,-1902.0,-3.87,-50
2018,44541.0,1412.0,3.02,4661.0,19713.0,4.23,-4799.0,-10.32,10
2019,45768.0,1686.0,3.78,5206.0,20489.0,3.94,-2384.0,-5.37,19
2020,43699.0,-740.0,-1.9,2149.0,21506.0,10.01,-3787.0,-8.91,-143
