Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,519.0,36.0,0.49,72.0,0.0,0.0,58.0,0.81,0
2010,1102.0,63.0,0.85,162.0,249.0,1.54,68.0,0.93,74
2011,1190.0,73.0,0.97,184.0,232.0,1.26,34.0,0.46,15
2012,1264.0,79.0,1.09,190.0,237.0,1.25,55.0,0.77,8
2013,1366.0,110.0,1.53,246.0,143.0,0.58,68.0,0.96,39
2014,1418.0,126.0,1.74,271.0,80.0,0.3,71.0,0.99,14
2015,1397.0,93.0,1.25,216.0,23.0,0.11,83.0,1.14,-26
2016,1508.0,142.0,1.88,286.0,25.0,0.09,49.0,0.65,52
2017,1597.0,149.0,1.98,324.0,-38.0,-0.0,132.0,1.76,4
2018,3436.0,415.0,5.52,349.0,-140.0,-0.0,184.0,2.45,178
2019,1838.0,240.0,3.19,398.0,-182.0,-0.0,242.0,3.23,-42
2020,1886.0,259.0,3.44,415.0,-79.0,-0.0,248.0,3.31,7
