Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,669.0,65.0,1.45,117.0,-166.0,-0.0,45.0,1.0,0
2011,815.0,80.0,1.82,139.0,-237.0,-0.0,119.0,2.7,23
2012,1018.0,43.0,1.14,116.0,167.0,1.44,90.0,2.37,-46
2013,1166.0,28.0,0.83,108.0,188.0,1.74,53.0,1.56,-34
2014,1269.0,43.0,1.27,136.0,372.0,2.74,71.0,2.09,53
2015,1491.0,88.0,2.67,212.0,405.0,1.91,148.0,4.48,104
2016,1786.0,50.0,1.52,234.0,593.0,2.53,140.0,4.24,-43
2017,2133.0,-71.0,-2.29,122.0,850.0,6.97,50.0,1.61,-241
2018,2592.0,47.0,1.47,304.0,782.0,2.57,92.0,2.88,166
2019,2705.0,56.0,1.8,327.0,1030.0,3.15,155.0,5.0,19
