Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1240.0,101.0,1.65,174.0,0.0,0.0,54.0,0.89,0
2010,2525.0,144.0,2.34,266.0,385.0,1.45,53.0,0.87,42
2011,2490.0,178.0,2.86,353.0,688.0,1.95,116.0,1.87,23
2012,2850.0,268.0,4.24,475.0,640.0,1.35,345.0,5.48,50
2013,2941.0,208.0,3.22,479.0,-3.0,-0.0,318.0,4.97,-22
2014,3203.0,250.0,3.82,511.0,19.0,0.04,177.0,2.72,20
2015,3542.0,317.0,4.86,629.0,334.0,0.53,458.0,7.05,26
2016,3424.0,250.0,5.54,546.0,211.0,0.39,423.0,9.4,-21
2017,3749.0,364.0,5.75,630.0,1208.0,1.92,298.0,4.73,45
2018,4478.0,609.0,10.14,687.0,784.0,1.14,219.0,3.65,67
2019,4809.0,470.0,8.22,857.0,1240.0,1.45,614.0,10.77,-22
2020,4768.0,452.0,7.92,853.0,1390.0,1.63,559.0,9.98,-3
