Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,1349.0,22.0,1.1,32.0,-192.0,-0.0,37.0,1.85,0
2012,1504.0,37.0,1.85,7.0,-118.0,-0.0,25.0,1.25,68
2013,1619.0,13.0,0.65,48.0,-133.0,-0.0,43.0,2.15,-64
2014,1649.0,19.0,0.86,39.0,-146.0,-0.0,30.0,1.36,46
2015,1594.0,84.0,3.83,109.0,-144.0,-0.0,2.0,0.09,341
2016,1495.0,23.0,1.04,40.0,-156.0,-0.0,31.0,1.41,-72
2017,1500.0,10.0,0.44,27.0,-148.0,-0.0,-3.0,-0.13,-56
2018,1545.0,5.0,0.2,27.0,-73.0,-0.0,-13.0,-0.54,-50
2019,1408.0,1.0,0.04,21.0,-88.0,-0.0,67.0,2.68,-80
2020,1360.0,1.0,0.04,20.0,-75.0,-0.0,10.0,0.38,0
