Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,7771.0,796.0,2.12,2096.0,0.0,0.0,404.0,1.08,0
2009,12361.0,945.0,3.4,3208.0,9226.0,2.88,-237.0,-0.86,18
2010,9996.0,1308.0,3.8,3476.0,11145.0,3.21,-303.0,-0.89,38
2011,10588.0,22.0,3.14,3726.0,9094.0,2.44,-216.0,-30.86,-98
2012,11862.0,-92.0,1.6,4208.0,9236.0,2.19,-701.0,12.09,-517
2013,12581.0,1015.0,3.29,3537.0,10489.0,2.97,-451.0,-1.46,1203
2014,13413.0,1721.0,4.88,4393.0,11897.0,2.71,-658.0,-1.87,69
2015,11524.0,1117.0,4.61,3700.0,11712.0,3.17,284.0,1.17,-35
2016,11869.0,1425.0,3.96,4090.0,12367.0,3.02,-495.0,-1.38,27
2017,12320.0,668.0,4.38,3506.0,14641.0,4.18,-247.0,-1.63,-53
2018,12657.0,-316.0,4.11,1476.0,15287.0,10.36,-1332.0,17.3,-147
2019,12347.0,2935.0,8.59,5705.0,18825.0,3.3,-5184.0,-15.2,1028
2020,12313.0,3089.0,8.95,6211.0,36880.0,5.94,-5273.0,-14.49,5
