Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,371.0,105.0,1.66,27.0,0.0,0.0,56.0,0.89,0
2011,727.0,-14.0,1.99,15.0,84.0,5.6,4.0,-0.57,-113
2012,901.0,39.0,0.78,117.0,-47.0,-0.0,143.0,2.86,378
2013,431.0,0.0,0.0,17.0,-21.0,-0.0,18.0,18.0,-100
2014,497.0,10.0,0.53,49.0,38.0,0.78,91.0,4.79,99900
2015,653.0,-81.0,-81.0,-45.0,284.0,0.0,2.0,2.0,-909
2016,873.0,65.0,0.77,165.0,258.0,1.56,120.0,1.48,180
2017,875.0,-14.0,-14.0,50.0,544.0,10.88,23.0,23.0,-121
2018,1207.0,18.0,0.61,172.0,581.0,3.38,89.0,3.07,228
2019,1422.0,-18.0,-0.22,145.0,1882.0,12.98,-87.0,-1.09,-199
