Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,119.0,5.0,0.12,11.0,0.0,0.0,0.0,0.0,0
2010,350.0,47.0,0.7,134.0,-319.0,-0.0,86.0,1.3,838
2011,333.0,58.0,0.84,141.0,-260.0,-0.0,109.0,1.63,23
2012,316.0,47.0,0.74,98.0,-354.0,-0.0,96.0,1.52,-18
2013,331.0,73.0,1.31,76.0,-230.0,-0.0,-1.0,-0.02,55
2014,330.0,48.0,0.92,92.0,-283.0,-0.0,97.0,1.9,-34
2015,375.0,-9.0,-0.18,56.0,-96.0,-0.0,96.0,1.92,-118
2016,404.0,-56.0,-1.14,6.0,-114.0,-0.0,95.0,1.94,-522
2017,396.0,36.0,0.73,111.0,-62.0,-0.0,101.0,2.1,164
2018,395.0,61.0,1.31,127.0,-24.0,-0.0,115.0,2.5,69
2019,528.0,26.0,0.57,93.0,121.0,1.3,127.0,2.82,-57
2020,658.0,38.0,0.83,105.0,116.0,1.1,136.0,3.02,46
