Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6545.0,31.0,0.06,1262.0,8929.0,7.08,1514.0,2.93,0
2011,6800.0,-189.0,-0.39,1200.0,9173.0,7.64,105.0,0.22,-709
2012,5478.0,199.0,0.43,1550.0,9466.0,6.11,841.0,1.8,205
2013,6301.0,18.0,0.04,1462.0,9726.0,6.65,-25.0,-0.05,-90
2014,8030.0,961.0,2.38,2598.0,8507.0,3.27,1951.0,4.83,5235
2015,6472.0,249.0,0.69,1574.0,9333.0,5.93,311.0,0.86,-74
2016,6716.0,111.0,0.31,1701.0,11540.0,6.78,720.0,2.03,-55
2017,8752.0,-321.0,-0.91,1245.0,10947.0,8.79,788.0,2.22,-389
2018,9512.0,28.0,-0.82,1505.0,10438.0,6.94,686.0,-20.18,108
2019,10072.0,790.0,-0.81,2314.0,10419.0,4.5,1294.0,0.0,2720
