Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,14498.0,392.0,2.34,754.0,0.0,0.0,618.0,3.7,0
2009,30740.0,1037.0,6.19,1943.0,-6125.0,-0.0,1238.0,7.41,164
2010,33397.0,1097.0,6.55,2114.0,-6468.0,-0.0,2020.0,12.1,5
2011,36832.0,1418.0,8.57,2645.0,-7155.0,-0.0,1746.0,10.58,29
2012,39126.0,1222.0,7.58,2354.0,-6372.0,-0.0,1513.0,9.4,-13
2013,41313.0,1231.0,7.83,2487.0,-6225.0,-0.0,1279.0,8.15,0
2014,48500.0,1147.0,7.43,2811.0,-5374.0,-0.0,1090.0,7.08,-6
2015,54289.0,1276.0,8.54,3064.0,-5444.0,-0.0,346.0,2.32,11
2016,54379.0,614.0,4.11,2206.0,-7168.0,-0.0,1409.0,9.46,-51
2017,53767.0,2448.0,16.98,4747.0,-8538.0,-0.0,3527.0,24.49,298
2018,56912.0,1683.0,12.27,2815.0,-6129.0,-0.0,1561.0,11.39,-31
2019,64888.0,2707.0,20.19,4273.0,-9360.0,-0.0,4548.0,33.94,60
2020,67716.0,2614.0,19.55,4251.0,-9203.0,-0.0,4073.0,30.86,-3
