Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,8903.0,491.0,2.2,830.0,0.0,0.0,352.0,1.59,0
2009,15179.0,516.0,2.36,1596.0,5465.0,3.42,2032.0,9.36,5
2010,21633.0,637.0,1.8,2158.0,7396.0,3.43,2259.0,6.42,23
2011,21900.0,1328.0,3.81,3017.0,7731.0,2.56,1488.0,4.29,108
2012,20421.0,1223.0,3.74,2783.0,7243.0,2.6,2076.0,6.39,-7
2013,20006.0,1179.0,3.84,2764.0,6257.0,2.26,2034.0,6.65,-3
2014,12679.0,1036.0,3.58,1869.0,6330.0,3.39,1940.0,6.74,-12
2015,11465.0,932.0,3.3,1644.0,-1228.0,-0.0,1555.0,5.49,-10
2016,10771.0,-460.0,-1.83,1259.0,4093.0,3.25,660.0,2.61,-149
2017,10265.0,207.0,0.75,1230.0,4224.0,3.43,-372.0,-1.36,145
2018,9830.0,374.0,1.48,1256.0,8292.0,6.6,1050.0,4.23,80
2019,9066.0,1361.0,5.82,1383.0,1542.0,1.11,1268.0,5.44,263
