Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,47.0,3.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2011,202.0,9.0,0.36,24.0,-105.0,-0.0,15.0,0.6,199
2012,189.0,7.0,0.28,16.0,-118.0,-0.0,10.0,0.38,-22
2013,193.0,5.0,0.2,13.0,-88.0,-0.0,6.0,0.23,-28
2014,181.0,2.0,0.08,10.0,-79.0,-0.0,-3.0,-0.12,-60
2015,203.0,4.0,0.16,17.0,-92.0,-0.0,10.0,0.4,99
2016,202.0,15.0,0.58,18.0,-133.0,-0.0,21.0,0.81,274
2017,180.0,8.0,0.3,12.0,-109.0,-0.0,-2.0,-0.07,-46
2018,226.0,0.0,-0.01,14.0,-57.0,-0.0,-5.0,-0.19,-100
2019,252.0,8.0,0.27,22.0,-87.0,-0.0,30.0,1.07,79900
2020,252.0,5.0,0.16,15.0,72.0,4.8,-7.0,-0.24,-37
