Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,3276.0,534.0,1.82,709.0,-1398.0,-0.0,597.0,2.04,0
2010,4590.0,732.0,2.44,962.0,-2225.0,-0.0,580.0,1.93,37
2011,6119.0,883.0,2.92,1252.0,-2431.0,-0.0,588.0,1.94,20
2012,7345.0,1048.0,1.74,1497.0,-2863.0,-0.0,838.0,1.39,18
2013,8841.0,1227.0,2.04,1818.0,-3747.0,-0.0,1161.0,1.92,17
2014,10262.0,1436.0,2.36,2071.0,-2137.0,-0.0,1262.0,2.08,17
2015,12415.0,1622.0,2.66,2427.0,-3666.0,-0.0,1913.0,3.14,12
2016,13487.0,1553.0,2.57,2640.0,-4291.0,-0.0,1345.0,2.22,-4
2017,14810.0,1504.0,2.53,2988.0,-4183.0,-0.0,2123.0,3.58,-3
2018,16125.0,2101.0,3.58,3145.0,-3766.0,-0.0,2215.0,3.79,39
2019,16783.0,1842.0,3.26,2919.0,-2686.0,-0.0,2107.0,3.76,-12
