Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4603.0,492.0,4.17,977.0,627.0,0.64,576.0,4.88,0
2011,4824.0,476.0,4.03,1022.0,985.0,0.96,218.0,1.85,-3
2012,5523.0,458.0,4.05,1026.0,1841.0,1.79,461.0,4.08,-3
2013,5895.0,542.0,5.02,1160.0,1761.0,1.52,653.0,6.05,18
2014,5608.0,563.0,5.47,1183.0,2063.0,1.74,587.0,5.7,3
2015,5691.0,344.0,3.34,870.0,6045.0,6.95,495.0,4.81,-38
2016,7809.0,688.0,5.83,1577.0,5321.0,3.37,1264.0,10.71,99
2017,7389.0,591.0,5.15,1407.0,5232.0,3.72,867.0,7.54,-14
2018,7355.0,1336.0,11.83,1446.0,4640.0,3.21,910.0,8.05,126
2019,7836.0,513.0,4.52,1354.0,5809.0,4.29,783.0,6.93,-61
2020,7609.0,623.0,5.49,1466.0,5318.0,3.63,956.0,8.46,21
