Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,968.0,36.0,0.3,90.0,433.0,4.81,108.0,0.93,0
2010,1734.0,53.0,2.52,145.0,432.0,2.98,50.0,2.38,47
2011,1602.0,63.0,3.15,156.0,367.0,2.35,100.0,5.0,18
2012,1123.0,61.0,2.91,153.0,377.0,2.46,18.0,0.86,-3
2013,1016.0,68.0,2.72,146.0,933.0,6.39,44.0,1.76,11
2014,1625.0,84.0,3.1,244.0,2138.0,8.76,-46.0,-1.7,23
2015,1975.0,137.0,3.59,403.0,2096.0,5.2,35.0,0.92,63
2016,1536.0,144.0,3.6,426.0,2463.0,5.78,34.0,0.85,5
2017,1739.0,161.0,5.37,481.0,2565.0,5.33,-150.0,-5.0,11
2018,1963.0,214.0,3.88,453.0,2625.0,5.79,-43.0,-0.78,32
2019,1951.0,184.0,3.68,533.0,2900.0,5.44,-1008.0,-20.16,-14
2020,2042.0,184.0,3.65,559.0,3027.0,5.42,-1000.0,-19.61,0
