Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,30947.0,-6135.0,-7.48,-5206.0,1120.0,0.0,857.0,1.05,0
2010,24008.0,17.0,0.01,849.0,329.0,0.39,622.0,0.76,100
2011,28440.0,595.0,0.75,1104.0,472.0,0.43,464.0,0.59,3397
2012,29342.0,486.0,0.67,1094.0,670.0,0.61,416.0,0.57,-18
2013,23567.0,276.0,0.41,893.0,479.0,0.54,681.0,1.01,-43
2014,26107.0,364.0,0.58,863.0,509.0,0.59,702.0,1.13,31
2015,26146.0,598.0,1.01,1210.0,442.0,0.37,555.0,0.94,64
2016,24417.0,441.0,0.79,968.0,1167.0,1.21,639.0,1.13,-26
2017,23860.0,318.0,0.59,978.0,1121.0,1.15,660.0,1.21,-27
2018,25439.0,428.0,0.79,1074.0,1468.0,1.37,237.0,0.44,34
2019,26208.0,93.0,0.17,946.0,1357.0,1.43,-3598.0,-6.79,-78
