Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,306.0,9.0,0.45,24.0,0.0,0.0,-5.0,-0.25,0
2011,803.0,81.0,3.66,143.0,-50.0,-0.0,46.0,2.09,799
2012,758.0,57.0,2.58,115.0,-17.0,-0.0,8.0,0.36,-29
2013,699.0,53.0,3.11,132.0,333.0,2.52,-103.0,-6.06,-7
2014,495.0,20.0,1.52,62.0,262.0,4.23,-180.0,-13.85,-62
2015,435.0,-34.0,0.79,-33.0,401.0,0.0,-441.0,10.26,-269
2016,372.0,113.0,4.71,-29.0,367.0,0.0,-234.0,-9.75,432
2017,425.0,-28.0,5.6,35.0,384.0,10.97,-31.0,6.2,-124
2018,376.0,-71.0,4.72,49.0,407.0,8.31,-18.0,1.2,-153
2019,363.0,-62.0,-2.21,31.0,446.0,14.39,-32.0,-1.14,12
