Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3426.0,92.0,0.41,291.0,0.0,0.0,-42.0,-0.19,0
2011,7534.0,-493.0,0.4,-167.0,1431.0,0.0,-234.0,0.2,-635
2012,8119.0,172.0,0.68,403.0,1095.0,2.72,138.0,0.56,134
2013,8409.0,548.0,2.1,808.0,307.0,0.38,794.0,3.08,218
2014,8582.0,710.0,2.72,1336.0,-572.0,-0.0,906.0,3.5,29
2015,8750.0,662.0,2.49,1215.0,574.0,0.47,847.0,3.21,-6
2016,9877.0,479.0,1.71,1028.0,-277.0,-0.0,467.0,1.69,-27
2017,10766.0,716.0,2.77,1357.0,-534.0,-0.0,465.0,1.82,49
2018,10935.0,246.0,1.97,759.0,-308.0,-0.0,154.0,1.24,-65
2019,11407.0,456.0,1.81,1026.0,-234.0,-0.0,335.0,1.35,85
2020,11757.0,439.0,1.74,1041.0,2134.0,2.05,247.0,0.99,-3
