Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1.0,-21.0,-0.29,-11.0,0.0,0.0,-11.0,-0.15,0
2011,4.0,-49.0,-3.07,-49.0,-40.0,-0.0,-49.0,-3.06,-140
2012,21.0,-1.0,-2940.49,-1.0,3.0,0.0,-5.0,0.0,100
2013,28.0,1.0,0.2,2.0,-11.0,-0.0,-9.0,-1.8,19899
2014,54.0,28.0,2.55,24.0,-63.0,-0.0,16.0,1.45,1342
2015,74.0,13.0,1.17,45.0,-41.0,-0.0,12.0,1.09,-51
2016,127.0,3.0,0.27,47.0,93.0,1.98,22.0,2.0,-71
2017,175.0,-2.0,-0.19,62.0,170.0,2.74,30.0,2.73,-124
2018,200.0,14.0,1.26,74.0,139.0,1.88,60.0,5.45,1615
2019,204.0,6.0,0.5,66.0,122.0,1.85,39.0,3.25,-53
2020,201.0,-2.0,-0.21,47.0,179.0,3.81,26.0,2.36,-114
