Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,99.0,6.0,0.06,16.0,0.0,0.0,0.0,0.0,0
2010,514.0,116.0,1.19,229.0,1777.0,7.76,364.0,3.79,1830
2011,442.0,109.0,1.09,265.0,1946.0,7.34,356.0,3.56,-6
2012,412.0,137.0,1.29,258.0,1129.0,4.38,316.0,3.04,25
2013,400.0,149.0,1.49,251.0,1727.0,6.88,265.0,2.7,8
2014,435.0,155.0,1.55,263.0,1149.0,4.37,120.0,1.2,4
2015,452.0,159.0,1.67,256.0,1546.0,6.04,99.0,1.04,2
2016,466.0,163.0,1.86,256.0,1630.0,6.37,193.0,2.22,2
2017,482.0,173.0,2.07,294.0,1912.0,6.5,167.0,2.01,6
2018,514.0,202.0,2.45,302.0,2062.0,6.83,165.0,2.01,16
2019,541.0,208.0,2.59,291.0,1831.0,6.29,214.0,2.68,2
2020,569.0,221.0,2.77,316.0,1767.0,5.59,279.0,3.58,6
