Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,779.0,61.0,0.98,113.0,0.0,0.0,61.0,0.98,0
2011,2020.0,217.0,3.5,377.0,-95.0,-0.0,184.0,2.97,255
2012,2353.0,257.0,4.15,445.0,-165.0,-0.0,187.0,3.02,18
2013,2455.0,237.0,3.82,418.0,200.0,0.48,238.0,3.84,-7
2014,2785.0,234.0,3.77,446.0,314.0,0.7,203.0,3.27,-1
2015,2909.0,230.0,3.77,446.0,389.0,0.87,198.0,3.25,-1
2016,2862.0,229.0,3.83,446.0,554.0,1.24,313.0,5.22,0
2017,2885.0,229.0,4.09,440.0,515.0,1.17,199.0,3.55,0
2018,3201.0,328.0,5.85,481.0,489.0,1.02,294.0,5.25,43
2019,3362.0,287.0,3.96,462.0,409.0,0.89,276.0,3.83,-12
2020,3317.0,265.0,4.18,434.0,633.0,1.46,332.0,6.04,-7
