Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,181.0,5.0,0.25,5.0,-58.0,-0.0,-7.0,-0.35,0
2011,429.0,18.0,0.9,37.0,-83.0,-0.0,16.0,0.8,259
2012,446.0,13.0,0.76,30.0,-67.0,-0.0,3.0,0.18,-27
2013,460.0,13.0,0.77,33.0,-89.0,-0.0,23.0,1.35,0
2014,506.0,17.0,1.0,46.0,-99.0,-0.0,19.0,1.12,30
2015,560.0,15.0,0.88,47.0,-44.0,-0.0,-1.0,-0.06,-11
2016,593.0,11.0,0.69,41.0,-63.0,-0.0,20.0,1.25,-26
2017,631.0,6.0,0.37,36.0,-80.0,-0.0,20.0,1.25,-45
2018,645.0,5.0,0.34,34.0,-57.0,-0.0,-4.0,-0.27,-16
2019,601.0,-51.0,-3.63,-24.0,-30.0,-0.0,-20.0,-1.43,-1117
