Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3466.0,156.0,1.77,416.0,-758.0,-0.0,233.0,2.65,0
2011,4155.0,142.0,1.65,404.0,-667.0,-0.0,47.0,0.55,-8
2012,4509.0,237.0,2.93,550.0,-643.0,-0.0,346.0,4.27,66
2013,4115.0,55.0,0.72,269.0,-465.0,-0.0,15.0,0.19,-76
2014,3742.0,51.0,0.72,300.0,-227.0,-0.0,138.0,1.94,-7
2015,3516.0,38.0,0.55,258.0,-302.0,-0.0,180.0,2.65,-25
2016,3325.0,8.0,0.12,186.0,-285.0,-0.0,50.0,0.75,-76
2017,3492.0,10.0,0.14,244.0,-426.0,-0.0,180.0,2.65,22
2018,3588.0,79.0,1.15,284.0,-473.0,-0.0,201.0,2.91,626
2019,3621.0,45.0,0.69,242.0,-158.0,-0.0,99.0,1.52,-42
