Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1489.0,207.0,1.05,495.0,0.0,0.0,55.0,0.28,0
2010,3715.0,298.0,1.49,879.0,2505.0,2.85,-96.0,-0.49,43
2011,3915.0,362.0,1.72,951.0,3010.0,3.17,-418.0,-2.01,21
2012,3670.0,383.0,1.79,1050.0,3277.0,3.12,-103.0,-0.49,5
2013,2866.0,393.0,1.93,860.0,2833.0,3.29,-330.0,-1.64,2
2014,2451.0,394.0,1.97,821.0,2848.0,3.47,154.0,0.78,0
2015,2195.0,270.0,1.34,800.0,2663.0,3.33,322.0,1.63,-31
2016,2257.0,336.0,1.67,833.0,2864.0,3.44,-15.0,-0.08,24
2017,2259.0,617.0,3.08,825.0,3153.0,3.82,-38.0,-0.19,83
2018,2816.0,424.0,2.11,796.0,3052.0,3.83,378.0,1.89,-31
2019,2230.0,432.0,2.15,847.0,3307.0,3.9,45.0,0.23,1
