Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,8.0,-1.0,-0.06,-3.0,0.0,0.0,0.0,0.0,0
2011,55.0,-5.0,-0.21,-13.0,-186.0,-0.0,58.0,2.52,-405
2012,50.0,-1.0,-0.14,11.0,-111.0,-0.0,71.0,10.14,79
2013,41.0,2.0,0.14,9.0,-107.0,-0.0,27.0,0.0,302
2014,38.0,2.0,0.35,4.0,-101.0,-0.0,31.0,2.38,0
2015,260.0,-56.0,-0.96,-16.0,598.0,0.0,-7.0,-0.14,-2886
2017,-32.0,27.0,0.47,78.0,490.0,6.28,-20.0,-0.36,148
2018,-19.0,30.0,0.46,112.0,555.0,4.96,-63.0,-1.0,11
2019,-24.0,48.0,0.71,103.0,713.0,6.92,-122.0,-1.85,59
2020,935.0,38.0,0.57,127.0,742.0,5.84,-119.0,-1.86,-20
