Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,542.0,144.0,0.48,233.0,0.0,0.0,90.0,0.31,0
2010,953.0,230.0,1.2,350.0,-397.0,-0.0,179.0,0.95,59
2011,938.0,205.0,1.09,296.0,-419.0,-0.0,204.0,1.11,-10
2012,1010.0,206.0,1.17,326.0,-441.0,-0.0,203.0,1.17,0
2013,1149.0,287.0,1.63,372.0,-562.0,-0.0,295.0,1.69,39
2014,1273.0,316.0,1.84,466.0,-657.0,-0.0,312.0,1.84,10
2015,1338.0,330.0,1.96,477.0,-675.0,-0.0,333.0,1.98,4
2016,1405.0,332.0,2.01,505.0,-690.0,-0.0,351.0,2.15,0
2017,1532.0,402.0,2.47,537.0,-709.0,-0.0,373.0,2.32,21
2018,1635.0,504.0,3.13,583.0,-744.0,-0.0,516.0,3.23,25
2019,1666.0,499.0,3.22,611.0,-837.0,-0.0,467.0,3.03,0
2020,1673.0,495.0,3.2,612.0,-733.0,-0.0,496.0,3.26,0
