Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,5589.0,83.0,0.73,392.0,802.0,2.05,207.0,1.82,0
2012,5857.0,238.0,1.83,471.0,480.0,1.02,283.0,2.18,184
2013,5756.0,217.0,1.62,528.0,1364.0,2.58,432.0,3.22,-8
2014,5477.0,230.0,1.61,542.0,1399.0,2.58,311.0,2.17,5
2015,5272.0,231.0,1.56,530.0,1405.0,2.65,273.0,1.86,0
2016,5404.0,293.0,1.98,518.0,1409.0,2.72,183.0,1.24,26
2017,5802.0,250.0,1.68,544.0,1446.0,2.66,328.0,2.2,-14
2018,6170.0,302.0,2.08,588.0,1532.0,2.61,290.0,2.0,20
2019,6702.0,417.0,2.94,681.0,1475.0,2.17,405.0,2.87,37
2020,7273.0,432.0,3.07,749.0,1407.0,1.88,455.0,3.25,3
